Point_ID,tratamiento,Year,Date,NDVI,EVI,SAVI,LST,NDWI,LSWI,Snow
25091,control 1,2024,2024-01-14,0.475,0.367,0.379,35.66,-0.574,0.197,0
25091,control 1,2024,2024-01-30,0.492,0.375,0.39,31.852,-0.591,0.221,0
25091,control 1,2024,2024-02-15,0.385,0.287,0.299,15.131,-0.472,0.226,0
25091,control 1,2024,2024-03-02,0.513,0.373,0.383,29.469,-0.594,0.218,0
25091,control 1,2024,2024-03-18,0.505,0.382,0.387,26.509,-0.581,0.218,0
25091,control 1,2024,2024-04-03,0.503,0.369,0.374,22.005,-0.586,0.223,0
25091,control 1,2024,2024-04-19,0.462,0.334,0.348,18.17,-0.559,0.191,0
25091,control 1,2024,2024-05-05,0.4,0.285,0.305,11.723,-0.524,0.178,0
25091,control 1,2024,2024-05-21,0.348,0.25,0.273,7.97,-0.491,0.127,0
25091,control 1,2024,2024-06-06,0.299,0.21,0.237,10.78,-0.47,0.099,0
25091,control 1,2024,2024-06-22,0.262,0.188,0.208,5.243,-0.437,0.103,0
25091,control 1,2024,2024-07-08,0.259,0.187,0.208,4.662,-0.434,0.059,0
25091,control 1,2024,2024-07-24,0.253,0.179,0.201,6.504,-0.431,0.022,0
25091,control 1,2024,2024-08-09,,,,,,,
25091,control 1,2024,2024-08-25,0.24,0.173,0.193,15.292,-0.414,-0.006,0
25091,control 1,2024,2024-09-10,0.21,0.15,0.164,18.805,-0.372,-0.02,0
25091,control 1,2024,2024-09-26,,,,,,,
25091,control 1,2024,2024-10-12,,,,,,,
25091,control 1,2024,2024-10-28,0.292,0.22,0.237,34.166,-0.447,0.026,0
25091,control 1,2024,2024-11-13,0.328,0.249,0.266,34.456,-0.469,0.066,0
25091,control 1,2024,2024-11-29,0.376,0.293,0.305,35.229,-0.492,0.089,0
25091,control 1,2024,2024-12-15,0.378,0.294,0.31,32.706,-0.507,0.122,0
25091,control 1,2024,2024-12-31,0.412,0.325,0.34,32.019,-0.539,0.142,0
25091,control 1,2024,2024-01-06,0.471,0.366,0.374,34.617,-0.572,0.174,0
25091,control 1,2024,2024-01-22,0.482,0.372,0.383,35.516,-0.58,0.193,0
25091,control 1,2024,2024-02-07,,,,,,,
25091,control 1,2024,2024-02-23,0.518,0.384,0.395,26.151,-0.592,0.214,0
25091,control 1,2024,2024-03-10,0.486,0.354,0.362,25.382,-0.562,0.212,0
25091,control 1,2024,2024-03-26,0.484,0.364,0.369,25.611,-0.566,0.213,0
25091,control 1,2024,2024-04-11,0.47,0.348,0.361,20.316,-0.557,0.189,0
25091,control 1,2024,2024-04-27,0.409,0.3,0.317,17.992,-0.532,0.188,0
25091,control 1,2024,2024-05-13,0.356,0.259,0.279,11.145,-0.493,0.15,0
25091,control 1,2024,2024-05-29,0.303,0.215,0.234,7.683,-0.461,0.138,0
25091,control 1,2024,2024-06-14,0.279,0.197,0.222,5.991,-0.447,0.096,0
25091,control 1,2024,2024-06-30,0.256,0.187,0.203,6.658,-0.426,0.078,0
25091,control 1,2024,2024-07-16,0.259,0.186,0.205,8.09,-0.433,0.046,0
25091,control 1,2024,2024-08-01,0.247,0.172,0.195,12.208,-0.434,0.039,0
25091,control 1,2024,2024-08-17,0.236,0.166,0.187,14.211,-0.41,0.013,0
25091,control 1,2024,2024-09-02,0.237,0.173,0.191,19.704,-0.414,0.005,0
25091,control 1,2024,2024-09-18,0.224,0.162,0.181,22.271,-0.393,-0.023,0
25091,control 1,2024,2024-10-04,0.241,0.178,0.193,29.309,-0.406,-0.028,0
25091,control 1,2024,2024-10-20,,,,,,,
25091,control 1,2024,2024-11-05,,,,,,,
25091,control 1,2024,2024-11-21,0.333,0.259,0.273,32.963,-0.468,0.079,0
25091,control 1,2024,2024-12-07,0.371,0.295,0.307,34.696,-0.493,0.101,0
25091,control 1,2024,2024-12-23,0.414,0.325,0.339,34.118,-0.546,0.134,0
25279,control 1,2024,2024-01-14,0.427,0.329,0.335,35.41,-0.488,0.218,0
25279,control 1,2024,2024-01-30,0.462,0.355,0.357,32.512,-0.529,0.26,0
25279,control 1,2024,2024-02-15,0.381,0.286,0.288,15.363,-0.439,0.225,0
25279,control 1,2024,2024-03-02,0.423,0.294,0.307,31.096,-0.497,0.241,0
25279,control 1,2024,2024-03-18,0.453,0.314,0.321,28.177,-0.506,0.18,0
25279,control 1,2024,2024-04-03,0.405,0.271,0.285,24.192,-0.47,0.164,0
25279,control 1,2024,2024-04-19,0.386,0.252,0.261,20.6,-0.472,0.162,0
25279,control 1,2024,2024-05-05,0.262,0.193,0.191,14.092,-0.344,0.138,0
25279,control 1,2024,2024-05-21,0.214,0.17,0.16,10.212,-0.33,0.182,0
25279,control 1,2024,2024-06-06,0.218,0.166,0.162,14.509,-0.359,0.088,0
25279,control 1,2024,2024-06-22,0.109,0.116,0.092,6.993,-0.202,0.153,0
25279,control 1,2024,2024-07-08,0.037,0.041,0.032,7.369,-0.11,0.183,0
25279,control 1,2024,2024-07-24,,,,,,,
25279,control 1,2024,2024-08-09,,,,,,,
25279,control 1,2024,2024-08-25,0.116,0.101,0.091,18.193,-0.21,0.156,0
25279,control 1,2024,2024-09-10,0.168,0.12,0.126,20.176,-0.309,0.024,0
25279,control 1,2024,2024-09-26,,,,,,,
25279,control 1,2024,2024-10-12,0.214,0.153,0.153,28.236,-0.331,-0.047,0
25279,control 1,2024,2024-10-28,0.229,0.165,0.175,34.203,-0.36,0.048,0
25279,control 1,2024,2024-11-13,0.289,0.222,0.224,34.029,-0.394,0.106,0
25279,control 1,2024,2024-11-29,0.357,0.271,0.282,34.826,-0.453,0.15,0
25279,control 1,2024,2024-12-15,0.379,0.295,0.304,32.453,-0.45,0.161,0
25279,control 1,2024,2024-12-31,0.407,0.319,0.327,31.804,-0.467,0.176,0
25279,control 1,2024,2024-01-06,0.465,0.347,0.352,34.87,-0.539,0.227,0
25279,control 1,2024,2024-01-22,0.461,0.348,0.357,36.275,-0.525,0.235,0
25279,control 1,2024,2024-02-07,,,,,,,
25279,control 1,2024,2024-02-23,0.509,0.369,0.362,27.966,-0.57,0.274,0
25279,control 1,2024,2024-03-10,0.449,0.312,0.315,27.114,-0.518,0.224,0
25279,control 1,2024,2024-03-26,0.428,0.299,0.307,28.164,-0.522,0.212,0
25279,control 1,2024,2024-04-11,0.417,0.285,0.291,22.729,-0.505,0.193,0
25279,control 1,2024,2024-04-27,0.355,0.232,0.245,20.261,-0.441,0.14,0
25279,control 1,2024,2024-05-13,0.232,0.179,0.174,12.779,-0.315,0.164,0
25279,control 1,2024,2024-05-29,0.136,0.115,0.103,10.694,-0.233,0.205,0
25279,control 1,2024,2024-06-14,0.177,0.138,0.134,7.488,-0.287,0.103,0
25279,control 1,2024,2024-06-30,0.074,0.076,0.063,10.062,-0.161,0.177,0
25279,control 1,2024,2024-07-16,,,,,,,
25279,control 1,2024,2024-08-01,0.079,0.108,0.07,14.393,-0.162,0.232,0
25279,control 1,2024,2024-08-17,0.099,0.094,0.081,15.794,-0.186,0.105,0
25279,control 1,2024,2024-09-02,0.159,0.125,0.124,22.715,-0.279,0.005,0
25279,control 1,2024,2024-09-18,0.162,0.126,0.124,23.949,-0.284,0.008,0
25279,control 1,2024,2024-10-04,0.197,0.142,0.146,30.126,-0.352,-0.007,0
25279,control 1,2024,2024-10-20,0.223,0.159,0.169,31.575,-0.348,0.01,0
25279,control 1,2024,2024-11-05,0.29,0.226,0.214,32.313,-0.389,0.051,0
25279,control 1,2024,2024-11-21,0.335,0.274,0.262,32.846,-0.433,0.12,0
25279,control 1,2024,2024-12-07,0.423,0.33,0.332,34.395,-0.479,0.157,0
25279,control 1,2024,2024-12-23,0.502,0.384,0.379,34.156,-0.565,0.213,0
25280,control 1,2024,2024-01-14,0.596,0.454,0.453,35.195,-0.631,0.353,0
25280,control 1,2024,2024-01-30,0.606,0.458,0.46,32.153,-0.642,0.371,0
25280,control 1,2024,2024-02-15,0.459,0.338,0.344,15.23,-0.498,0.283,0
25280,control 1,2024,2024-03-02,0.564,0.378,0.396,30.406,-0.605,0.338,0
25280,control 1,2024,2024-03-18,0.591,0.389,0.395,27.675,-0.604,0.265,0
25280,control 1,2024,2024-04-03,0.534,0.345,0.363,23.567,-0.572,0.259,0
25280,control 1,2024,2024-04-19,0.514,0.324,0.341,20.029,-0.559,0.254,0
25280,control 1,2024,2024-05-05,0.387,0.249,0.265,13.562,-0.46,0.187,0
25280,control 1,2024,2024-05-21,0.32,0.23,0.226,9.662,-0.434,0.249,0
25280,control 1,2024,2024-06-06,0.311,0.213,0.218,13.647,-0.462,0.155,0
25280,control 1,2024,2024-06-22,0.131,0.136,0.107,6.456,-0.233,0.238,0
25280,control 1,2024,2024-07-08,0.106,0.1,0.085,6.723,-0.187,0.19,0
25280,control 1,2024,2024-07-24,0.16,0.141,0.127,8.22,-0.256,0.238,0
25280,control 1,2024,2024-08-09,,,,,,,
25280,control 1,2024,2024-08-25,0.192,0.142,0.14,17.592,-0.321,0.112,0
25280,control 1,2024,2024-09-10,0.215,0.144,0.158,19.875,-0.37,0.01,0
25280,control 1,2024,2024-09-26,,,,,,,
25280,control 1,2024,2024-10-12,0.299,0.196,0.207,28.02,-0.431,0.002,0
25280,control 1,2024,2024-10-28,0.307,0.211,0.226,34.05,-0.45,0.083,0
25280,control 1,2024,2024-11-13,0.402,0.295,0.301,33.899,-0.51,0.175,0
25280,control 1,2024,2024-11-29,0.468,0.348,0.355,34.644,-0.549,0.221,0
25280,control 1,2024,2024-12-15,0.497,0.374,0.384,32.218,-0.547,0.24,0
25280,control 1,2024,2024-12-31,0.527,0.397,0.405,31.609,-0.577,0.267,0
25280,control 1,2024,2024-01-06,0.612,0.464,0.457,34.432,-0.656,0.352,0
25280,control 1,2024,2024-01-22,0.609,0.463,0.462,35.824,-0.643,0.351,0
25280,control 1,2024,2024-02-07,,,,,,,
25280,control 1,2024,2024-02-23,0.669,0.471,0.46,27.408,-0.685,0.39,0
25280,control 1,2024,2024-03-10,0.574,0.391,0.394,26.294,-0.62,0.327,0
25280,control 1,2024,2024-03-26,0.584,0.393,0.398,27.436,-0.631,0.305,0
25280,control 1,2024,2024-04-11,0.565,0.376,0.374,22.039,-0.61,0.308,0
25280,control 1,2024,2024-04-27,0.468,0.291,0.309,19.725,-0.544,0.211,0
25280,control 1,2024,2024-05-13,0.372,0.25,0.252,12.318,-0.457,0.16,0
25280,control 1,2024,2024-05-29,0.241,0.186,0.17,10.045,-0.332,0.262,0
25280,control 1,2024,2024-06-14,0.245,0.181,0.179,7.163,-0.38,0.175,0
25280,control 1,2024,2024-06-30,0.125,0.115,0.1,9.385,-0.228,0.218,0
25280,control 1,2024,2024-07-16,0.076,0.091,0.066,10.64,-0.142,0.257,0
25280,control 1,2024,2024-08-01,0.21,0.162,0.16,14.324,-0.327,0.144,0
25280,control 1,2024,2024-08-17,0.212,0.148,0.152,15.5,-0.337,0.044,0
25280,control 1,2024,2024-09-02,0.225,0.156,0.165,22.377,-0.368,0.008,0
25280,control 1,2024,2024-09-18,0.222,0.16,0.165,23.768,-0.368,0.022,0
25280,control 1,2024,2024-10-04,0.263,0.175,0.192,29.941,-0.429,0.025,0
25280,control 1,2024,2024-10-20,0.29,0.196,0.212,31.25,-0.429,0.042,0
25280,control 1,2024,2024-11-05,0.397,0.278,0.286,32.313,-0.506,0.122,0
25280,control 1,2024,2024-11-21,0.465,0.344,0.347,32.662,-0.562,0.2,0
25280,control 1,2024,2024-12-07,0.531,0.4,0.399,34.108,-0.575,0.217,0
25280,control 1,2024,2024-12-23,0.629,0.479,0.468,34.05,-0.668,0.31,0
25281,control 1,2024,2024-01-14,0.608,0.47,0.472,35.147,-0.659,0.365,0
25281,control 1,2024,2024-01-30,0.642,0.488,0.488,31.855,-0.688,0.401,0
25281,control 1,2024,2024-02-15,0.468,0.348,0.352,15.11,-0.517,0.302,0
25281,control 1,2024,2024-03-02,0.62,0.437,0.443,29.873,-0.661,0.375,0
25281,control 1,2024,2024-03-18,0.625,0.434,0.439,27.22,-0.65,0.33,0
25281,control 1,2024,2024-04-03,0.593,0.403,0.411,22.968,-0.63,0.304,0
25281,control 1,2024,2024-04-19,0.528,0.347,0.365,19.41,-0.599,0.271,0
25281,control 1,2024,2024-05-05,0.435,0.284,0.308,12.919,-0.541,0.214,0
25281,control 1,2024,2024-05-21,0.375,0.256,0.272,9.173,-0.512,0.232,0
25281,control 1,2024,2024-06-06,0.338,0.222,0.246,12.684,-0.51,0.184,0
25281,control 1,2024,2024-06-22,0.232,0.165,0.18,6.087,-0.384,0.193,0
25281,control 1,2024,2024-07-08,0.234,0.165,0.181,6.001,-0.378,0.134,0
25281,control 1,2024,2024-07-24,0.248,0.176,0.19,7.618,-0.404,0.13,0
25281,control 1,2024,2024-08-09,,,,,,,
25281,control 1,2024,2024-08-25,0.26,0.174,0.194,17.072,-0.438,0.065,0
25281,control 1,2024,2024-09-10,0.24,0.163,0.181,19.482,-0.414,0.037,0
25281,control 1,2024,2024-09-26,,,,,,,
25281,control 1,2024,2024-10-12,0.293,0.194,0.22,27.959,-0.465,0.057,0
25281,control 1,2024,2024-10-28,0.351,0.245,0.268,34.022,-0.501,0.123,0
25281,control 1,2024,2024-11-13,0.391,0.285,0.305,34.026,-0.524,0.171,0
25281,control 1,2024,2024-11-29,0.49,0.367,0.379,34.569,-0.585,0.235,0
25281,control 1,2024,2024-12-15,0.485,0.369,0.384,32.166,-0.576,0.246,0
25281,control 1,2024,2024-12-31,0.548,0.414,0.428,31.503,-0.62,0.296,0
25281,control 1,2024,2024-01-06,0.608,0.466,0.466,34.2,-0.671,0.365,0
25281,control 1,2024,2024-01-22,0.63,0.486,0.484,35.437,-0.678,0.387,0
25281,control 1,2024,2024-02-07,,,,,,,
25281,control 1,2024,2024-02-23,0.663,0.466,0.466,26.834,-0.675,0.37,0
25281,control 1,2024,2024-03-10,0.618,0.429,0.429,25.624,-0.648,0.349,0
25281,control 1,2024,2024-03-26,0.601,0.429,0.432,26.708,-0.642,0.337,0
25281,control 1,2024,2024-04-11,0.577,0.389,0.404,21.345,-0.627,0.305,0
25281,control 1,2024,2024-04-27,0.476,0.317,0.342,19.123,-0.568,0.237,0
25281,control 1,2024,2024-05-13,0.375,0.252,0.276,11.884,-0.5,0.195,0
25281,control 1,2024,2024-05-29,0.295,0.198,0.214,9.471,-0.45,0.198,0
25281,control 1,2024,2024-06-14,0.299,0.201,0.221,6.808,-0.455,0.129,0
25281,control 1,2024,2024-06-30,0.225,0.16,0.174,8.64,-0.372,0.168,0
25281,control 1,2024,2024-07-16,0.199,0.153,0.158,10.411,-0.338,0.173,0
25281,control 1,2024,2024-08-01,0.263,0.175,0.199,14.133,-0.442,0.086,0
25281,control 1,2024,2024-08-17,0.25,0.167,0.19,15.216,-0.42,0.035,0
25281,control 1,2024,2024-09-02,0.259,0.172,0.196,21.591,-0.439,0.006,0
25281,control 1,2024,2024-09-18,0.269,0.186,0.204,23.659,-0.442,0.021,0
25281,control 1,2024,2024-10-04,0.28,0.193,0.213,29.945,-0.466,0.064,0
25281,control 1,2024,2024-10-20,,,,,,,
25281,control 1,2024,2024-11-05,0.365,0.253,0.278,32.406,-0.51,0.128,0
25281,control 1,2024,2024-11-21,0.428,0.312,0.334,32.583,-0.549,0.184,0
25281,control 1,2024,2024-12-07,0.497,0.368,0.384,34.012,-0.583,0.217,0
25281,control 1,2024,2024-12-23,0.523,0.39,0.405,33.981,-0.624,0.288,0
26647,control 2,2024,2024-01-14,0.382,0.272,0.29,38.008,-0.49,0.227,0
26647,control 2,2024,2024-01-30,0.388,0.277,0.294,34.477,-0.495,0.238,0
26647,control 2,2024,2024-02-15,0.308,0.209,0.22,15.367,-0.402,0.205,0
26647,control 2,2024,2024-03-02,0.408,0.26,0.286,30.973,-0.502,0.218,0
26647,control 2,2024,2024-03-18,0.423,0.273,0.285,27.504,-0.524,0.209,0
26647,control 2,2024,2024-04-03,0.418,0.243,0.269,22.251,-0.516,0.207,0
26647,control 2,2024,2024-04-19,0.435,0.253,0.278,17.913,-0.549,0.246,0
26647,control 2,2024,2024-05-05,0.375,0.212,0.23,11.139,-0.507,0.216,0
26647,control 2,2024,2024-05-21,0.305,0.16,0.181,7.119,-0.455,0.154,0
26647,control 2,2024,2024-06-06,0.313,0.153,0.179,9.785,-0.506,0.195,0
26647,control 2,2024,2024-06-22,0.278,0.127,0.149,4.104,-0.461,0.156,0
26647,control 2,2024,2024-07-08,0.286,0.139,0.158,3.899,-0.464,0.165,0
26647,control 2,2024,2024-07-24,0.22,0.114,0.137,6.08,-0.408,0.119,0
26647,control 2,2024,2024-08-09,,,,,,,
26647,control 2,2024,2024-08-25,0.201,0.112,0.13,13.699,-0.385,0.058,0
26647,control 2,2024,2024-09-10,0.158,0.094,0.109,18.217,-0.321,0.035,0
26647,control 2,2024,2024-09-26,,,,,,,
26647,control 2,2024,2024-10-12,0.221,0.143,0.161,27.832,-0.378,0.047,0
26647,control 2,2024,2024-10-28,0.21,0.142,0.16,34.296,-0.373,0.082,0
26647,control 2,2024,2024-11-13,0.252,0.174,0.194,36.159,-0.398,0.128,0
26647,control 2,2024,2024-11-29,0.276,0.198,0.216,36.856,-0.42,0.151,0
26647,control 2,2024,2024-12-15,0.331,0.241,0.26,34.053,-0.448,0.174,0
26647,control 2,2024,2024-12-31,0.363,0.264,0.282,34.966,-0.481,0.184,0
26647,control 2,2024,2024-01-06,0.355,0.255,0.274,37.269,-0.469,0.189,0
26647,control 2,2024,2024-01-22,0.358,0.249,0.274,38.537,-0.462,0.176,0
26647,control 2,2024,2024-02-07,,,,,,,
26647,control 2,2024,2024-02-23,0.397,0.283,0.288,26.858,-0.512,0.261,0
26647,control 2,2024,2024-03-10,0.273,0.196,0.205,17.886,-0.376,0.169,0
26647,control 2,2024,2024-03-26,0.43,0.256,0.28,26.4,-0.533,0.228,0
26647,control 2,2024,2024-04-11,0.407,0.245,0.263,20.641,-0.514,0.218,0
26647,control 2,2024,2024-04-27,0.389,0.215,0.234,17.547,-0.529,0.217,0
26647,control 2,2024,2024-05-13,0.368,0.191,0.217,11.149,-0.513,0.187,0
26647,control 2,2024,2024-05-29,0.292,0.15,0.177,5.83,-0.446,0.14,0
26647,control 2,2024,2024-06-14,0.277,0.139,0.163,5.202,-0.466,0.191,0
26647,control 2,2024,2024-06-30,0.253,0.123,0.141,5.793,-0.433,0.15,0
26647,control 2,2024,2024-07-16,0.199,0.098,0.114,6.644,-0.362,0.116,0
26647,control 2,2024,2024-08-01,0.235,0.121,0.136,10.609,-0.403,0.078,0
26647,control 2,2024,2024-08-17,0.235,0.134,0.148,13.955,-0.41,0.085,0
26647,control 2,2024,2024-09-02,0.186,0.106,0.124,17.062,-0.365,0.054,0
26647,control 2,2024,2024-09-18,0.181,0.108,0.124,20.446,-0.356,0.031,0
26647,control 2,2024,2024-10-04,0.181,0.118,0.133,29.254,-0.351,0.047,0
26647,control 2,2024,2024-10-20,0.192,0.128,0.145,29.781,-0.357,0.054,0
26647,control 2,2024,2024-11-05,0.286,0.208,0.216,34.005,-0.434,0.134,0
26647,control 2,2024,2024-11-21,0.284,0.209,0.219,34.518,-0.429,0.145,0
26647,control 2,2024,2024-12-07,0.329,0.255,0.257,35.393,-0.464,0.173,0
26647,control 2,2024,2024-12-23,0.355,0.275,0.279,34.747,-0.483,0.217,0
26648,control 2,2024,2024-01-14,0.276,0.199,0.209,37.594,-0.404,0.148,0
26648,control 2,2024,2024-01-30,0.303,0.218,0.225,34.292,-0.428,0.173,0
26648,control 2,2024,2024-02-15,0.235,0.156,0.165,15.404,-0.344,0.154,0
26648,control 2,2024,2024-03-02,0.301,0.191,0.206,30.973,-0.425,0.147,0
26648,control 2,2024,2024-03-18,0.325,0.196,0.215,27.34,-0.437,0.149,0
26648,control 2,2024,2024-04-03,0.296,0.162,0.18,21.957,-0.422,0.133,0
26648,control 2,2024,2024-04-19,0.334,0.182,0.202,17.77,-0.465,0.171,0
26648,control 2,2024,2024-05-05,0.284,0.143,0.16,10.886,-0.431,0.157,0
26648,control 2,2024,2024-05-21,0.268,0.131,0.149,7.037,-0.422,0.152,0
26648,control 2,2024,2024-06-06,0.251,0.114,0.134,9.525,-0.439,0.135,0
26648,control 2,2024,2024-06-22,0.22,0.091,0.107,3.923,-0.389,0.069,0
26648,control 2,2024,2024-07-08,0.232,0.106,0.122,3.773,-0.413,0.138,0
26648,control 2,2024,2024-07-24,0.202,0.099,0.114,5.977,-0.384,0.095,0
26648,control 2,2024,2024-08-09,0.192,0.098,0.113,5.766,-0.38,0.08,0
26648,control 2,2024,2024-08-25,0.169,0.093,0.106,13.74,-0.344,0.041,0
26648,control 2,2024,2024-09-10,0.142,0.083,0.094,18.272,-0.303,0.017,0
26648,control 2,2024,2024-09-26,,,,,,,
26648,control 2,2024,2024-10-12,0.168,0.111,0.122,27.624,-0.331,0.043,0
26648,control 2,2024,2024-10-28,0.179,0.121,0.132,34.169,-0.332,0.056,0
26648,control 2,2024,2024-11-13,0.188,0.133,0.143,36.299,-0.341,0.078,0
26648,control 2,2024,2024-11-29,0.226,0.163,0.172,37.16,-0.374,0.096,0
26648,control 2,2024,2024-12-15,0.222,0.16,0.173,33.845,-0.363,0.106,0
26648,control 2,2024,2024-12-31,0.246,0.171,0.188,34.788,-0.384,0.114,0
26648,control 2,2024,2024-01-06,0.28,0.206,0.212,37.522,-0.412,0.147,0
26648,control 2,2024,2024-01-22,0.259,0.182,0.194,38.408,-0.4,0.146,0
26648,control 2,2024,2024-02-07,,,,,,,
26648,control 2,2024,2024-02-23,0.341,0.232,0.236,26.704,-0.447,0.153,0
26648,control 2,2024,2024-03-10,0.229,0.161,0.168,17.455,-0.338,0.142,0
26648,control 2,2024,2024-03-26,0.338,0.211,0.223,26.492,-0.45,0.166,0
26648,control 2,2024,2024-04-11,0.343,0.192,0.211,20.764,-0.462,0.156,0
26648,control 2,2024,2024-04-27,0.275,0.142,0.16,17.65,-0.418,0.143,0
26648,control 2,2024,2024-05-13,0.28,0.141,0.159,11.122,-0.438,0.161,0
26648,control 2,2024,2024-05-29,0.235,0.119,0.137,5.776,-0.403,0.144,0
26648,control 2,2024,2024-06-14,0.243,0.113,0.13,5.147,-0.417,0.141,0
26648,control 2,2024,2024-06-30,0.183,0.078,0.09,5.615,-0.376,0.101,0
26648,control 2,2024,2024-07-16,0.182,0.081,0.096,6.709,-0.354,0.049,0
26648,control 2,2024,2024-08-01,0.166,0.08,0.093,10.387,-0.335,0.067,0
26648,control 2,2024,2024-08-17,0.161,0.085,0.096,13.959,-0.329,0.042,0
26648,control 2,2024,2024-09-02,0.151,0.083,0.096,16.778,-0.322,0.018,0
26648,control 2,2024,2024-09-18,0.144,0.087,0.098,20.292,-0.312,0.029,0
26648,control 2,2024,2024-10-04,0.153,0.099,0.109,29.199,-0.321,0.034,0
26648,control 2,2024,2024-10-20,0.153,0.101,0.112,29.565,-0.318,0.038,0
26648,control 2,2024,2024-11-05,0.209,0.148,0.159,33.769,-0.359,0.072,0
26648,control 2,2024,2024-11-21,0.218,0.161,0.168,34.89,-0.366,0.086,0
26648,control 2,2024,2024-12-07,0.247,0.182,0.191,35.81,-0.384,0.099,0
26648,control 2,2024,2024-12-23,0.276,0.203,0.213,34.412,-0.416,0.138,0
26648,control 2,2024,2024-01-14,0.276,0.199,0.209,37.594,-0.404,0.148,0
26648,control 2,2024,2024-01-30,0.303,0.218,0.225,34.292,-0.428,0.173,0
26648,control 2,2024,2024-02-15,0.235,0.156,0.165,15.404,-0.344,0.154,0
26648,control 2,2024,2024-03-02,0.301,0.191,0.206,30.973,-0.425,0.147,0
26648,control 2,2024,2024-03-18,0.325,0.196,0.215,27.34,-0.437,0.149,0
26648,control 2,2024,2024-04-03,0.296,0.162,0.18,21.957,-0.422,0.133,0
26648,control 2,2024,2024-04-19,0.334,0.182,0.202,17.77,-0.465,0.171,0
26648,control 2,2024,2024-05-05,0.284,0.143,0.16,10.886,-0.431,0.157,0
26648,control 2,2024,2024-05-21,0.268,0.131,0.149,7.037,-0.422,0.152,0
26648,control 2,2024,2024-06-06,0.251,0.114,0.134,9.525,-0.439,0.135,0
26648,control 2,2024,2024-06-22,0.22,0.091,0.107,3.923,-0.389,0.069,0
26648,control 2,2024,2024-07-08,0.232,0.106,0.122,3.773,-0.413,0.138,0
26648,control 2,2024,2024-07-24,0.202,0.099,0.114,5.977,-0.384,0.095,0
26648,control 2,2024,2024-08-09,0.192,0.098,0.113,5.766,-0.38,0.08,0
26648,control 2,2024,2024-08-25,0.169,0.093,0.106,13.74,-0.344,0.041,0
26648,control 2,2024,2024-09-10,0.142,0.083,0.094,18.272,-0.303,0.017,0
26648,control 2,2024,2024-09-26,,,,,,,
26648,control 2,2024,2024-10-12,0.168,0.111,0.122,27.624,-0.331,0.043,0
26648,control 2,2024,2024-10-28,0.179,0.121,0.132,34.169,-0.332,0.056,0
26648,control 2,2024,2024-11-13,0.188,0.133,0.143,36.299,-0.341,0.078,0
26648,control 2,2024,2024-11-29,0.226,0.163,0.172,37.16,-0.374,0.096,0
26648,control 2,2024,2024-12-15,0.222,0.16,0.173,33.845,-0.363,0.106,0
26648,control 2,2024,2024-12-31,0.246,0.171,0.188,34.788,-0.384,0.114,0
26648,control 2,2024,2024-01-06,0.28,0.206,0.212,37.522,-0.412,0.147,0
26648,control 2,2024,2024-01-22,0.259,0.182,0.194,38.408,-0.4,0.146,0
26648,control 2,2024,2024-02-07,,,,,,,
26648,control 2,2024,2024-02-23,0.341,0.232,0.236,26.704,-0.447,0.153,0
26648,control 2,2024,2024-03-10,0.229,0.161,0.168,17.455,-0.338,0.142,0
26648,control 2,2024,2024-03-26,0.338,0.211,0.223,26.492,-0.45,0.166,0
26648,control 2,2024,2024-04-11,0.343,0.192,0.211,20.764,-0.462,0.156,0
26648,control 2,2024,2024-04-27,0.275,0.142,0.16,17.65,-0.418,0.143,0
26648,control 2,2024,2024-05-13,0.28,0.141,0.159,11.122,-0.438,0.161,0
26648,control 2,2024,2024-05-29,0.235,0.119,0.137,5.776,-0.403,0.144,0
26648,control 2,2024,2024-06-14,0.243,0.113,0.13,5.147,-0.417,0.141,0
26648,control 2,2024,2024-06-30,0.183,0.078,0.09,5.615,-0.376,0.101,0
26648,control 2,2024,2024-07-16,0.182,0.081,0.096,6.709,-0.354,0.049,0
26648,control 2,2024,2024-08-01,0.166,0.08,0.093,10.387,-0.335,0.067,0
26648,control 2,2024,2024-08-17,0.161,0.085,0.096,13.959,-0.329,0.042,0
26648,control 2,2024,2024-09-02,0.151,0.083,0.096,16.778,-0.322,0.018,0
26648,control 2,2024,2024-09-18,0.144,0.087,0.098,20.292,-0.312,0.029,0
26648,control 2,2024,2024-10-04,0.153,0.099,0.109,29.199,-0.321,0.034,0
26648,control 2,2024,2024-10-20,0.153,0.101,0.112,29.565,-0.318,0.038,0
26648,control 2,2024,2024-11-05,0.209,0.148,0.159,33.769,-0.359,0.072,0
26648,control 2,2024,2024-11-21,0.218,0.161,0.168,34.89,-0.366,0.086,0
26648,control 2,2024,2024-12-07,0.247,0.182,0.191,35.81,-0.384,0.099,0
26648,control 2,2024,2024-12-23,0.276,0.203,0.213,34.412,-0.416,0.138,0
26649,control 2,2024,2024-01-14,0.202,0.139,0.147,37.423,-0.344,0.087,0
26649,control 2,2024,2024-01-30,0.21,0.142,0.15,34.234,-0.351,0.088,0
26649,control 2,2024,2024-02-15,0.163,0.104,0.112,15.538,-0.287,0.108,0
26649,control 2,2024,2024-03-02,0.203,0.123,0.134,31.028,-0.343,0.081,0
26649,control 2,2024,2024-03-18,0.205,0.114,0.128,27.166,-0.341,0.079,0
26649,control 2,2024,2024-04-03,0.195,0.102,0.114,21.834,-0.336,0.065,0
